"establecimientos","plazas","tipo","cod","mun"
1,18,"Campings","44199","Rubiales"
0,0,"Apartamentos","44199","Rubiales"
0,0,"Casas Rurales","44199","Rubiales"
0,0,"Hoteles","44199","Rubiales"
