"establecimientos","plazas","tipo","cod","mun"
7,288,"Hoteles","50182","Muela (La)"
0,0,"Apartamentos","50182","Muela (La)"
0,0,"Campings","50182","Muela (La)"
0,0,"Casas Rurales","50182","Muela (La)"
