"establecimientos","plazas","tipo","cod","mun"
2,736,"Campings","22109","Fiscal"
18,136,"Casas Rurales","22109","Fiscal"
4,92,"Hoteles","22109","Fiscal"
3,19,"Apartamentos","22109","Fiscal"
