"establecimientos","plazas","tipo","cod","mun"
1,6,"Casas Rurales","44228","Torremocha de Jiloca"
0,0,"Apartamentos","44228","Torremocha de Jiloca"
0,0,"Campings","44228","Torremocha de Jiloca"
0,0,"Hoteles","44228","Torremocha de Jiloca"
