"establecimientos","plazas","tipo","cod","mun"
29,2271,"Hoteles","22204","Sallent de Gállego"
1,570,"Campings","22204","Sallent de Gállego"
15,444,"Apartamentos","22204","Sallent de Gállego"
1,6,"Casas Rurales","22204","Sallent de Gállego"
