"establecimientos","plazas","tipo","cod","mun"
4,24,"Casas Rurales","22142","Lascuarre"
0,0,"Apartamentos","22142","Lascuarre"
0,0,"Campings","22142","Lascuarre"
0,0,"Hoteles","22142","Lascuarre"
