"establecimientos","plazas","tipo","cod","mun"
1,8,"Casas Rurales","22016","Alcampell"
0,0,"Apartamentos","22016","Alcampell"
0,0,"Campings","22016","Alcampell"
0,0,"Hoteles","22016","Alcampell"
