"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50083","Cinco Olivas"
0,0,"Campings","50083","Cinco Olivas"
0,0,"Casas Rurales","50083","Cinco Olivas"
0,0,"Hoteles","50083","Cinco Olivas"
