"establecimientos","plazas","tipo","cod","mun"
1,10,"Casas Rurales","22046","Ballobar"
0,0,"Apartamentos","22046","Ballobar"
0,0,"Campings","22046","Ballobar"
0,0,"Hoteles","22046","Ballobar"
