"establecimientos","plazas","tipo","cod","mun"
2,496,"Campings","22028","Ansó"
11,91,"Casas Rurales","22028","Ansó"
2,52,"Hoteles","22028","Ansó"
0,0,"Apartamentos","22028","Ansó"
