"establecimientos","plazas","tipo","cod","mun"
4,94,"Hoteles","44192","Puebla de Valverde (La)"
5,49,"Casas Rurales","44192","Puebla de Valverde (La)"
2,20,"Apartamentos","44192","Puebla de Valverde (La)"
0,0,"Campings","44192","Puebla de Valverde (La)"
