"establecimientos","plazas","tipo","cod","mun"
1,13,"Apartamentos","44146","Mata de los Olmos (La)"
0,0,"Campings","44146","Mata de los Olmos (La)"
0,0,"Casas Rurales","44146","Mata de los Olmos (La)"
0,0,"Hoteles","44146","Mata de los Olmos (La)"
