"establecimientos","plazas","tipo","cod","mun"
1,12,"Casas Rurales","50284","Villafeliche"
0,0,"Apartamentos","50284","Villafeliche"
0,0,"Campings","50284","Villafeliche"
0,0,"Hoteles","50284","Villafeliche"
