"establecimientos","plazas","tipo","cod","mun"
7,60,"Casas Rurales","22001","Abiego"
1,27,"Hoteles","22001","Abiego"
0,0,"Apartamentos","22001","Abiego"
0,0,"Campings","22001","Abiego"
