"establecimientos","plazas","tipo","cod","mun"
1,32,"Hoteles","44100","Estercuel"
0,0,"Apartamentos","44100","Estercuel"
0,0,"Campings","44100","Estercuel"
0,0,"Casas Rurales","44100","Estercuel"
