"establecimientos","plazas","tipo","cod","mun"
2,40,"Hoteles","44194","Ráfales"
2,12,"Casas Rurales","44194","Ráfales"
0,0,"Apartamentos","44194","Ráfales"
0,0,"Campings","44194","Ráfales"
