"establecimientos","plazas","tipo","cod","mun"
9,79,"Casas Rurales","50267","Uncastillo"
1,18,"Hoteles","50267","Uncastillo"
0,0,"Apartamentos","50267","Uncastillo"
0,0,"Campings","50267","Uncastillo"
