"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50260","Torrelapaja"
0,0,"Campings","50260","Torrelapaja"
0,0,"Casas Rurales","50260","Torrelapaja"
0,0,"Hoteles","50260","Torrelapaja"
