"establecimientos","plazas","tipo","cod","mun"
3,25,"Casas Rurales","44002","Abejuela"
0,0,"Apartamentos","44002","Abejuela"
0,0,"Campings","44002","Abejuela"
0,0,"Hoteles","44002","Abejuela"
