"establecimientos","plazas","tipo","cod","mun"
1,600,"Campings","22907","Aínsa-Sobrarbe"
13,587,"Hoteles","22907","Aínsa-Sobrarbe"
32,222,"Casas Rurales","22907","Aínsa-Sobrarbe"
11,153,"Apartamentos","22907","Aínsa-Sobrarbe"
