"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","44147","Mazaleón"
0,0,"Campings","44147","Mazaleón"
0,0,"Casas Rurales","44147","Mazaleón"
0,0,"Hoteles","44147","Mazaleón"
