"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","22165","Ontiñena"
0,0,"Campings","22165","Ontiñena"
0,0,"Casas Rurales","22165","Ontiñena"
0,0,"Hoteles","22165","Ontiñena"
