"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50243","Sestrica"
0,0,"Campings","50243","Sestrica"
0,0,"Casas Rurales","50243","Sestrica"
0,0,"Hoteles","50243","Sestrica"
