"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50231","Salillas de Jalón"
0,0,"Campings","50231","Salillas de Jalón"
0,0,"Casas Rurales","50231","Salillas de Jalón"
0,0,"Hoteles","50231","Salillas de Jalón"
