"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","44200","Rubielos de la Cérida"
0,0,"Campings","44200","Rubielos de la Cérida"
0,0,"Casas Rurales","44200","Rubielos de la Cérida"
0,0,"Hoteles","44200","Rubielos de la Cérida"
