"establecimientos","plazas","tipo","cod","mun"
1,6,"Casas Rurales","22164","Olvena"
0,0,"Apartamentos","22164","Olvena"
0,0,"Campings","22164","Olvena"
0,0,"Hoteles","22164","Olvena"
