"establecimientos","plazas","tipo","cod","mun"
2,92,"Hoteles","44240","Valbona"
4,37,"Casas Rurales","44240","Valbona"
2,36,"Apartamentos","44240","Valbona"
0,0,"Campings","44240","Valbona"
