"establecimientos","plazas","tipo","cod","mun"
2,24,"Casas Rurales","50041","Bagüés"
0,0,"Apartamentos","50041","Bagüés"
0,0,"Campings","50041","Bagüés"
0,0,"Hoteles","50041","Bagüés"
