"establecimientos","plazas","tipo","cod","mun"
5,295,"Hoteles","22006","Aísa"
1,12,"Casas Rurales","22006","Aísa"
0,0,"Apartamentos","22006","Aísa"
0,0,"Campings","22006","Aísa"
