"establecimientos","plazas","tipo","cod","mun"
3,22,"Casas Rurales","44261","Villarquemado"
0,0,"Apartamentos","44261","Villarquemado"
0,0,"Campings","44261","Villarquemado"
0,0,"Hoteles","44261","Villarquemado"
