"establecimientos","plazas","tipo","cod","mun"
1,12,"Casas Rurales","50244","Sierra de Luna"
0,0,"Apartamentos","50244","Sierra de Luna"
0,0,"Campings","50244","Sierra de Luna"
0,0,"Hoteles","50244","Sierra de Luna"
