"establecimientos","plazas","tipo","cod","mun"
4,32,"Casas Rurales","22253","Yésero"
1,20,"Apartamentos","22253","Yésero"
0,0,"Campings","22253","Yésero"
0,0,"Hoteles","22253","Yésero"
