"cod","mun","total","hombres","mujeres","date"
50167,"Mezalocha",316,171,145,1998
50167,"Mezalocha",315,174,141,1999
50167,"Mezalocha",319,178,141,2000
50167,"Mezalocha",305,169,136,2001
50167,"Mezalocha",301,169,132,2002
50167,"Mezalocha",281,157,124,2003
50167,"Mezalocha",285,163,122,2004
50167,"Mezalocha",271,153,118,2005
50167,"Mezalocha",260,146,114,2006
50167,"Mezalocha",263,150,113,2007
50167,"Mezalocha",256,146,110,2008
50167,"Mezalocha",237,137,100,2009
50167,"Mezalocha",226,130,96,2010
50167,"Mezalocha",222,127,95,2011
50167,"Mezalocha",210,120,90,2012
50167,"Mezalocha",244,139,105,2013
