"cod","mun","total","hombres","mujeres","date"
50221,"Purujosa",39,29,10,1998
50221,"Purujosa",43,32,11,1999
50221,"Purujosa",40,30,10,2000
50221,"Purujosa",39,29,10,2001
50221,"Purujosa",51,34,17,2002
50221,"Purujosa",60,42,18,2003
50221,"Purujosa",59,42,17,2004
50221,"Purujosa",48,37,11,2005
50221,"Purujosa",54,43,11,2006
50221,"Purujosa",50,38,12,2007
50221,"Purujosa",48,39,9,2008
50221,"Purujosa",48,35,13,2009
50221,"Purujosa",44,32,12,2010
50221,"Purujosa",43,29,14,2011
50221,"Purujosa",40,27,13,2012
50221,"Purujosa",39,26,13,2013
