"cod","mun","total","hombres","mujeres","date"
22187,"Puebla de Castro (La)",306,160,146,1998
22187,"Puebla de Castro (La)",320,168,152,1999
22187,"Puebla de Castro (La)",335,172,163,2000
22187,"Puebla de Castro (La)",331,171,160,2001
22187,"Puebla de Castro (La)",328,172,156,2002
22187,"Puebla de Castro (La)",351,186,165,2003
22187,"Puebla de Castro (La)",372,195,177,2004
22187,"Puebla de Castro (La)",373,194,179,2005
22187,"Puebla de Castro (La)",382,201,181,2006
22187,"Puebla de Castro (La)",403,210,193,2007
22187,"Puebla de Castro (La)",410,211,199,2008
22187,"Puebla de Castro (La)",428,216,212,2009
22187,"Puebla de Castro (La)",433,219,214,2010
22187,"Puebla de Castro (La)",416,211,205,2011
22187,"Puebla de Castro (La)",430,218,212,2012
22187,"Puebla de Castro (La)",415,213,202,2013
