"cod","mun","total","hombres","mujeres","date"
50017,"Alfajarín",1460,748,712,1998
50017,"Alfajarín",1478,753,725,1999
50017,"Alfajarín",1495,759,736,2000
50017,"Alfajarín",1538,792,746,2001
50017,"Alfajarín",1591,816,775,2002
50017,"Alfajarín",1611,818,793,2003
50017,"Alfajarín",1742,890,852,2004
50017,"Alfajarín",1816,926,890,2005
50017,"Alfajarín",1879,982,897,2006
50017,"Alfajarín",1963,1018,945,2007
50017,"Alfajarín",2032,1065,967,2008
50017,"Alfajarín",2053,1066,987,2009
50017,"Alfajarín",2168,1108,1060,2010
50017,"Alfajarín",2215,1124,1091,2011
50017,"Alfajarín",2259,1156,1103,2012
50017,"Alfajarín",2235,1154,1081,2013
