"cod","mun","total","hombres","mujeres","date"
22041,"Azara",224,111,113,1998
22041,"Azara",224,111,113,1999
22041,"Azara",216,108,108,2000
22041,"Azara",216,110,106,2001
22041,"Azara",213,106,107,2002
22041,"Azara",207,104,103,2003
22041,"Azara",200,101,99,2004
22041,"Azara",197,99,98,2005
22041,"Azara",191,97,94,2006
22041,"Azara",193,99,94,2007
22041,"Azara",200,103,97,2008
22041,"Azara",203,103,100,2009
22041,"Azara",200,99,101,2010
22041,"Azara",200,102,98,2011
22041,"Azara",200,103,97,2012
22041,"Azara",197,102,95,2013
