"cod","mun","total","hombres","mujeres","date"
44208,"Santa Cruz de Nogueras",28,17,11,1998
44208,"Santa Cruz de Nogueras",27,16,11,1999
44208,"Santa Cruz de Nogueras",26,15,11,2000
44208,"Santa Cruz de Nogueras",26,15,11,2001
44208,"Santa Cruz de Nogueras",25,15,10,2002
44208,"Santa Cruz de Nogueras",36,21,15,2003
44208,"Santa Cruz de Nogueras",32,20,12,2004
44208,"Santa Cruz de Nogueras",36,21,15,2005
44208,"Santa Cruz de Nogueras",38,22,16,2006
44208,"Santa Cruz de Nogueras",37,22,15,2007
44208,"Santa Cruz de Nogueras",32,20,12,2008
44208,"Santa Cruz de Nogueras",31,18,13,2009
44208,"Santa Cruz de Nogueras",36,21,15,2010
44208,"Santa Cruz de Nogueras",40,23,17,2011
44208,"Santa Cruz de Nogueras",39,22,17,2012
44208,"Santa Cruz de Nogueras",38,20,18,2013
