"cod","mun","total","hombres","mujeres","date"
44201,"Rubielos de Mora",617,311,306,1998
44201,"Rubielos de Mora",635,320,315,1999
44201,"Rubielos de Mora",616,310,306,2000
44201,"Rubielos de Mora",625,322,303,2001
44201,"Rubielos de Mora",615,312,303,2002
44201,"Rubielos de Mora",643,329,314,2003
44201,"Rubielos de Mora",652,332,320,2004
44201,"Rubielos de Mora",699,352,347,2005
44201,"Rubielos de Mora",710,365,345,2006
44201,"Rubielos de Mora",752,385,367,2007
44201,"Rubielos de Mora",770,399,371,2008
44201,"Rubielos de Mora",780,398,382,2009
44201,"Rubielos de Mora",772,390,382,2010
44201,"Rubielos de Mora",751,382,369,2011
44201,"Rubielos de Mora",755,379,376,2012
44201,"Rubielos de Mora",722,367,355,2013
