"cod","mun","total","hombres","mujeres","date"
22184,"Poleñino",252,126,126,1998
22184,"Poleñino",269,136,133,1999
22184,"Poleñino",260,132,128,2000
22184,"Poleñino",255,125,130,2001
22184,"Poleñino",251,125,126,2002
22184,"Poleñino",267,134,133,2003
22184,"Poleñino",256,130,126,2004
22184,"Poleñino",246,126,120,2005
22184,"Poleñino",247,127,120,2006
22184,"Poleñino",237,124,113,2007
22184,"Poleñino",227,122,105,2008
22184,"Poleñino",222,122,100,2009
22184,"Poleñino",226,123,103,2010
22184,"Poleñino",224,119,105,2011
22184,"Poleñino",217,116,101,2012
22184,"Poleñino",215,113,102,2013
