"cod","mun","total","hombres","mujeres","date"
50029,"Aniñón",901,473,428,1998
50029,"Aniñón",906,478,428,1999
50029,"Aniñón",907,479,428,2000
50029,"Aniñón",888,470,418,2001
50029,"Aniñón",869,461,408,2002
50029,"Aniñón",848,457,391,2003
50029,"Aniñón",837,450,387,2004
50029,"Aniñón",831,447,384,2005
50029,"Aniñón",832,449,383,2006
50029,"Aniñón",822,445,377,2007
50029,"Aniñón",828,452,376,2008
50029,"Aniñón",829,447,382,2009
50029,"Aniñón",818,447,371,2010
50029,"Aniñón",803,440,363,2011
50029,"Aniñón",801,441,360,2012
50029,"Aniñón",789,432,357,2013
