"cod","mun","total","hombres","mujeres","date"
50060,"Bulbuente",253,140,113,1998
50060,"Bulbuente",251,140,111,1999
50060,"Bulbuente",263,146,117,2000
50060,"Bulbuente",266,144,122,2001
50060,"Bulbuente",256,138,118,2002
50060,"Bulbuente",243,133,110,2003
50060,"Bulbuente",237,126,111,2004
50060,"Bulbuente",249,129,120,2005
50060,"Bulbuente",256,132,124,2006
50060,"Bulbuente",258,135,123,2007
50060,"Bulbuente",269,135,134,2008
50060,"Bulbuente",265,133,132,2009
50060,"Bulbuente",248,126,122,2010
50060,"Bulbuente",241,122,119,2011
50060,"Bulbuente",235,121,114,2012
50060,"Bulbuente",241,125,116,2013
