"cod","mun","total","hombres","mujeres","date"
44068,"Castelserás",870,461,409,1998
44068,"Castelserás",862,456,406,1999
44068,"Castelserás",858,454,404,2000
44068,"Castelserás",851,452,399,2001
44068,"Castelserás",838,446,392,2002
44068,"Castelserás",831,443,388,2003
44068,"Castelserás",818,434,384,2004
44068,"Castelserás",827,443,384,2005
44068,"Castelserás",828,448,380,2006
44068,"Castelserás",839,451,388,2007
44068,"Castelserás",839,439,400,2008
44068,"Castelserás",828,434,394,2009
44068,"Castelserás",831,435,396,2010
44068,"Castelserás",832,436,396,2011
44068,"Castelserás",834,441,393,2012
44068,"Castelserás",833,437,396,2013
