"cod","mun","total","hombres","mujeres","date"
44059,"Cantavieja",726,379,347,1998
44059,"Cantavieja",743,390,353,1999
44059,"Cantavieja",734,386,348,2000
44059,"Cantavieja",687,362,325,2001
44059,"Cantavieja",710,376,334,2002
44059,"Cantavieja",722,385,337,2003
44059,"Cantavieja",740,407,333,2004
44059,"Cantavieja",747,416,331,2005
44059,"Cantavieja",748,412,336,2006
44059,"Cantavieja",727,398,329,2007
44059,"Cantavieja",735,395,340,2008
44059,"Cantavieja",758,409,349,2009
44059,"Cantavieja",748,396,352,2010
44059,"Cantavieja",757,405,352,2011
44059,"Cantavieja",745,392,353,2012
44059,"Cantavieja",724,375,349,2013
