"cod","mun","total","hombres","mujeres","date"
50052,"Bisimbre",135,60,75,1998
50052,"Bisimbre",129,58,71,1999
50052,"Bisimbre",128,57,71,2000
50052,"Bisimbre",127,55,72,2001
50052,"Bisimbre",124,53,71,2002
50052,"Bisimbre",122,53,69,2003
50052,"Bisimbre",118,55,63,2004
50052,"Bisimbre",117,55,62,2005
50052,"Bisimbre",108,52,56,2006
50052,"Bisimbre",111,55,56,2007
50052,"Bisimbre",108,55,53,2008
50052,"Bisimbre",109,57,52,2009
50052,"Bisimbre",109,57,52,2010
50052,"Bisimbre",108,57,51,2011
50052,"Bisimbre",99,53,46,2012
50052,"Bisimbre",100,53,47,2013
