"cod","mun","total","hombres","mujeres","date"
50051,"Biota",1261,643,618,1998
50051,"Biota",1238,630,608,1999
50051,"Biota",1222,625,597,2000
50051,"Biota",1218,622,596,2001
50051,"Biota",1202,619,583,2002
50051,"Biota",1179,604,575,2003
50051,"Biota",1169,597,572,2004
50051,"Biota",1143,584,559,2005
50051,"Biota",1139,584,555,2006
50051,"Biota",1135,584,551,2007
50051,"Biota",1138,587,551,2008
50051,"Biota",1131,584,547,2009
50051,"Biota",1115,574,541,2010
50051,"Biota",1095,568,527,2011
50051,"Biota",1073,552,521,2012
50051,"Biota",1036,529,507,2013
