"cod","mun","total","hombres","mujeres","date"
44087,"Crivillén",133,70,63,1998
44087,"Crivillén",131,69,62,1999
44087,"Crivillén",128,68,60,2000
44087,"Crivillén",125,67,58,2001
44087,"Crivillén",118,62,56,2002
44087,"Crivillén",116,61,55,2003
44087,"Crivillén",113,61,52,2004
44087,"Crivillén",110,59,51,2005
44087,"Crivillén",110,59,51,2006
44087,"Crivillén",107,58,49,2007
44087,"Crivillén",95,50,45,2008
44087,"Crivillén",95,50,45,2009
44087,"Crivillén",93,49,44,2010
44087,"Crivillén",92,48,44,2011
44087,"Crivillén",88,47,41,2012
44087,"Crivillén",76,39,37,2013
