"cod","mun","total","hombres","mujeres","date"
22103,"Estadilla",928,477,451,1998
22103,"Estadilla",920,466,454,1999
22103,"Estadilla",913,465,448,2000
22103,"Estadilla",898,458,440,2001
22103,"Estadilla",857,435,422,2002
22103,"Estadilla",886,444,442,2003
22103,"Estadilla",856,428,428,2004
22103,"Estadilla",877,432,445,2005
22103,"Estadilla",877,436,441,2006
22103,"Estadilla",864,432,432,2007
22103,"Estadilla",876,430,446,2008
22103,"Estadilla",866,429,437,2009
22103,"Estadilla",860,419,441,2010
22103,"Estadilla",853,412,441,2011
22103,"Estadilla",855,403,452,2012
22103,"Estadilla",847,405,442,2013
