"cod","mun","total","hombres","mujeres","date"
50030,"Añón de Moncayo",315,185,130,1998
50030,"Añón de Moncayo",312,181,131,1999
50030,"Añón de Moncayo",304,177,127,2000
50030,"Añón de Moncayo",300,175,125,2001
50030,"Añón de Moncayo",295,170,125,2002
50030,"Añón de Moncayo",284,163,121,2003
50030,"Añón de Moncayo",263,156,107,2004
50030,"Añón de Moncayo",249,149,100,2005
50030,"Añón de Moncayo",231,141,90,2006
50030,"Añón de Moncayo",244,143,101,2007
50030,"Añón de Moncayo",229,135,94,2008
50030,"Añón de Moncayo",220,129,91,2009
50030,"Añón de Moncayo",205,123,82,2010
50030,"Añón de Moncayo",208,122,86,2011
50030,"Añón de Moncayo",213,127,86,2012
50030,"Añón de Moncayo",212,125,87,2013
