"cod","mun","total","hombres","mujeres","date"
50139,"Letux",498,253,245,1998
50139,"Letux",481,244,237,1999
50139,"Letux",478,242,236,2000
50139,"Letux",473,239,234,2001
50139,"Letux",473,239,234,2002
50139,"Letux",456,236,220,2003
50139,"Letux",433,225,208,2004
50139,"Letux",413,213,200,2005
50139,"Letux",397,210,187,2006
50139,"Letux",438,243,195,2007
50139,"Letux",418,233,185,2008
50139,"Letux",452,238,214,2009
50139,"Letux",425,229,196,2010
50139,"Letux",428,233,195,2011
50139,"Letux",404,227,177,2012
50139,"Letux",372,210,162,2013
