"cod","mun","total","hombres","mujeres","date"
44135,"Libros",166,86,80,1998
44135,"Libros",160,83,77,1999
44135,"Libros",161,82,79,2000
44135,"Libros",156,80,76,2001
44135,"Libros",156,78,78,2002
44135,"Libros",153,79,74,2003
44135,"Libros",150,77,73,2004
44135,"Libros",146,77,69,2005
44135,"Libros",142,77,65,2006
44135,"Libros",145,77,68,2007
44135,"Libros",149,81,68,2008
44135,"Libros",148,80,68,2009
44135,"Libros",153,85,68,2010
44135,"Libros",156,87,69,2011
44135,"Libros",141,80,61,2012
44135,"Libros",137,80,57,2013
