"cod","mun","total","hombres","mujeres","date"
44025,"Andorra",8174,4228,3946,1998
44025,"Andorra",8072,4171,3901,1999
44025,"Andorra",8000,4122,3878,2000
44025,"Andorra",7887,4078,3809,2001
44025,"Andorra",7868,4078,3790,2002
44025,"Andorra",7869,4088,3781,2003
44025,"Andorra",7883,4083,3800,2004
44025,"Andorra",7993,4140,3853,2005
44025,"Andorra",8034,4164,3870,2006
44025,"Andorra",8156,4229,3927,2007
44025,"Andorra",8290,4308,3982,2008
44025,"Andorra",8403,4366,4037,2009
44025,"Andorra",8367,4326,4041,2010
44025,"Andorra",8324,4285,4039,2011
44025,"Andorra",8266,4257,4009,2012
44025,"Andorra",8278,4250,4028,2013
