"cod","mun","total","hombres","mujeres","date"
50263,"Torrijo de la Cañada",414,214,200,1998
50263,"Torrijo de la Cañada",414,214,200,1999
50263,"Torrijo de la Cañada",386,211,175,2000
50263,"Torrijo de la Cañada",366,199,167,2001
50263,"Torrijo de la Cañada",367,197,170,2002
50263,"Torrijo de la Cañada",334,182,152,2003
50263,"Torrijo de la Cañada",337,185,152,2004
50263,"Torrijo de la Cañada",339,184,155,2005
50263,"Torrijo de la Cañada",320,171,149,2006
50263,"Torrijo de la Cañada",314,171,143,2007
50263,"Torrijo de la Cañada",303,171,132,2008
50263,"Torrijo de la Cañada",285,160,125,2009
50263,"Torrijo de la Cañada",277,156,121,2010
50263,"Torrijo de la Cañada",279,154,125,2011
50263,"Torrijo de la Cañada",281,157,124,2012
50263,"Torrijo de la Cañada",277,158,119,2013
