"cod","mun","total","hombres","mujeres","date"
50256,"Torralba de los Frailes",109,53,56,1998
50256,"Torralba de los Frailes",106,52,54,1999
50256,"Torralba de los Frailes",105,51,54,2000
50256,"Torralba de los Frailes",105,51,54,2001
50256,"Torralba de los Frailes",104,51,53,2002
50256,"Torralba de los Frailes",91,45,46,2003
50256,"Torralba de los Frailes",87,45,42,2004
50256,"Torralba de los Frailes",82,43,39,2005
50256,"Torralba de los Frailes",101,57,44,2006
50256,"Torralba de los Frailes",100,57,43,2007
50256,"Torralba de los Frailes",102,58,44,2008
50256,"Torralba de los Frailes",99,54,45,2009
50256,"Torralba de los Frailes",96,52,44,2010
50256,"Torralba de los Frailes",94,52,42,2011
50256,"Torralba de los Frailes",90,50,40,2012
50256,"Torralba de los Frailes",88,49,39,2013
