"cod","mun","total","hombres","mujeres","date"
50026,"Alpartir",622,326,296,1998
50026,"Alpartir",610,321,289,1999
50026,"Alpartir",603,323,280,2000
50026,"Alpartir",622,327,295,2001
50026,"Alpartir",617,332,285,2002
50026,"Alpartir",600,315,285,2003
50026,"Alpartir",603,314,289,2004
50026,"Alpartir",584,305,279,2005
50026,"Alpartir",576,301,275,2006
50026,"Alpartir",575,296,279,2007
50026,"Alpartir",563,292,271,2008
50026,"Alpartir",560,296,264,2009
50026,"Alpartir",564,296,268,2010
50026,"Alpartir",570,296,274,2011
50026,"Alpartir",570,293,277,2012
50026,"Alpartir",567,291,276,2013
