"cod","mun","total","hombres","mujeres","date"
50089,"Cuarte de Huerva",1746,908,838,1998
50089,"Cuarte de Huerva",1760,914,846,1999
50089,"Cuarte de Huerva",1847,958,889,2000
50089,"Cuarte de Huerva",1953,1021,932,2001
50089,"Cuarte de Huerva",2041,1067,974,2002
50089,"Cuarte de Huerva",2249,1178,1071,2003
50089,"Cuarte de Huerva",2582,1350,1232,2004
50089,"Cuarte de Huerva",3078,1605,1473,2005
50089,"Cuarte de Huerva",3837,2019,1818,2006
50089,"Cuarte de Huerva",4726,2506,2220,2007
50089,"Cuarte de Huerva",6404,3391,3013,2008
50089,"Cuarte de Huerva",7687,4023,3664,2009
50089,"Cuarte de Huerva",8658,4512,4146,2010
50089,"Cuarte de Huerva",9564,4998,4566,2011
50089,"Cuarte de Huerva",10394,5411,4983,2012
50089,"Cuarte de Huerva",11043,5716,5327,2013
