"cod","mun","total","hombres","mujeres","date"
22050,"Barbuñales",109,55,54,1998
22050,"Barbuñales",113,58,55,1999
22050,"Barbuñales",112,58,54,2000
22050,"Barbuñales",115,58,57,2001
22050,"Barbuñales",114,56,58,2002
22050,"Barbuñales",114,56,58,2003
22050,"Barbuñales",116,59,57,2004
22050,"Barbuñales",112,55,57,2005
22050,"Barbuñales",110,55,55,2006
22050,"Barbuñales",107,55,52,2007
22050,"Barbuñales",111,54,57,2008
22050,"Barbuñales",107,55,52,2009
22050,"Barbuñales",109,57,52,2010
22050,"Barbuñales",101,53,48,2011
22050,"Barbuñales",105,52,53,2012
22050,"Barbuñales",98,48,50,2013
