"cod","mun","total","hombres","mujeres","date"
50174,"Montón",145,72,73,1998
50174,"Montón",144,72,72,1999
50174,"Montón",140,72,68,2000
50174,"Montón",141,76,65,2001
50174,"Montón",132,71,61,2002
50174,"Montón",131,71,60,2003
50174,"Montón",144,79,65,2004
50174,"Montón",148,79,69,2005
50174,"Montón",134,70,64,2006
50174,"Montón",123,68,55,2007
50174,"Montón",129,76,53,2008
50174,"Montón",129,74,55,2009
50174,"Montón",132,77,55,2010
50174,"Montón",136,81,55,2011
50174,"Montón",133,81,52,2012
50174,"Montón",115,66,49,2013
