"cod","mun","total","hombres","mujeres","date"
44035,"Barrachina",170,87,83,1998
44035,"Barrachina",161,84,77,1999
44035,"Barrachina",163,83,80,2000
44035,"Barrachina",162,85,77,2001
44035,"Barrachina",164,84,80,2002
44035,"Barrachina",156,83,73,2003
44035,"Barrachina",164,85,79,2004
44035,"Barrachina",157,87,70,2005
44035,"Barrachina",156,86,70,2006
44035,"Barrachina",150,79,71,2007
44035,"Barrachina",159,86,73,2008
44035,"Barrachina",157,82,75,2009
44035,"Barrachina",167,90,77,2010
44035,"Barrachina",145,78,67,2011
44035,"Barrachina",143,77,66,2012
44035,"Barrachina",148,78,70,2013
