"cod","mun","total","hombres","mujeres","date"
44062,"Cañada Vellida",61,40,21,1998
44062,"Cañada Vellida",61,40,21,1999
44062,"Cañada Vellida",58,38,20,2000
44062,"Cañada Vellida",58,38,20,2001
44062,"Cañada Vellida",53,36,17,2002
44062,"Cañada Vellida",52,36,16,2003
44062,"Cañada Vellida",51,36,15,2004
44062,"Cañada Vellida",45,32,13,2005
44062,"Cañada Vellida",46,33,13,2006
44062,"Cañada Vellida",45,32,13,2007
44062,"Cañada Vellida",44,31,13,2008
44062,"Cañada Vellida",44,31,13,2009
44062,"Cañada Vellida",42,30,12,2010
44062,"Cañada Vellida",40,28,12,2011
44062,"Cañada Vellida",38,27,11,2012
44062,"Cañada Vellida",38,27,11,2013
