"cod","mun","total","hombres","mujeres","date"
22113,"Fueva (La)",626,331,295,1998
22113,"Fueva (La)",626,331,295,1999
22113,"Fueva (La)",615,326,289,2000
22113,"Fueva (La)",618,323,295,2001
22113,"Fueva (La)",613,319,294,2002
22113,"Fueva (La)",611,316,295,2003
22113,"Fueva (La)",599,305,294,2004
22113,"Fueva (La)",614,315,299,2005
22113,"Fueva (La)",621,317,304,2006
22113,"Fueva (La)",625,323,302,2007
22113,"Fueva (La)",633,329,304,2008
22113,"Fueva (La)",626,323,303,2009
22113,"Fueva (La)",619,324,295,2010
22113,"Fueva (La)",634,332,302,2011
22113,"Fueva (La)",641,334,307,2012
22113,"Fueva (La)",618,321,297,2013
