"cod","mun","total","hombres","mujeres","date"
44159,"Moscardón",56,30,26,1998
44159,"Moscardón",55,29,26,1999
44159,"Moscardón",55,29,26,2000
44159,"Moscardón",53,29,24,2001
44159,"Moscardón",55,30,25,2002
44159,"Moscardón",54,31,23,2003
44159,"Moscardón",51,29,22,2004
44159,"Moscardón",54,31,23,2005
44159,"Moscardón",61,33,28,2006
44159,"Moscardón",60,33,27,2007
44159,"Moscardón",59,34,25,2008
44159,"Moscardón",63,33,30,2009
44159,"Moscardón",71,35,36,2010
44159,"Moscardón",67,34,33,2011
44159,"Moscardón",64,34,30,2012
44159,"Moscardón",62,31,31,2013
