"cod","mun","total","hombres","mujeres","date"
22230,"Torla",330,174,156,1998
22230,"Torla",324,170,154,1999
22230,"Torla",317,168,149,2000
22230,"Torla",328,175,153,2001
22230,"Torla",318,170,148,2002
22230,"Torla",316,168,148,2003
22230,"Torla",315,168,147,2004
22230,"Torla",318,170,148,2005
22230,"Torla",329,173,156,2006
22230,"Torla",319,169,150,2007
22230,"Torla",323,167,156,2008
22230,"Torla",324,171,153,2009
22230,"Torla",328,173,155,2010
22230,"Torla",327,172,155,2011
22230,"Torla",320,165,155,2012
22230,"Torla",292,151,141,2013
