"cod","mun","total","hombres","mujeres","date"
44028,"Argente",269,141,128,1998
44028,"Argente",266,138,128,1999
44028,"Argente",262,136,126,2000
44028,"Argente",258,134,124,2001
44028,"Argente",252,132,120,2002
44028,"Argente",263,136,127,2003
44028,"Argente",258,132,126,2004
44028,"Argente",244,120,124,2005
44028,"Argente",243,114,129,2006
44028,"Argente",252,120,132,2007
44028,"Argente",240,117,123,2008
44028,"Argente",241,113,128,2009
44028,"Argente",232,109,123,2010
44028,"Argente",223,105,118,2011
44028,"Argente",224,105,119,2012
44028,"Argente",225,108,117,2013
